
============  18-05-23 11:04:59  ==============
05-23 11:05:31.587   592   603 I am_proc_bound: [0,895,com.tihomobi.mmshell.kk]
05-23 11:05:31.587   592   757 I am_proc_bound: [0,883,com.tihomobi.mmshell.mmsg]
05-23 11:05:31.597   592   667 I am_proc_bound: [0,872,com.spreadst.validator]
05-23 11:05:31.607   592   921 I dvm_lock_sample: [system_server,1,Binder_7,116,ActivityManagerService.java,9132,-,9986,23]
05-23 11:05:31.617   592   925 I am_proc_bound: [0,926,com.alading.launcher]
05-23 11:05:31.617   592   925 I am_restart_activity: [0,1108098592,1,com.alading.launcher/.MainActivity]
05-23 11:05:31.627   592   832 I am_proc_bound: [0,877,com.android.modemassert]
05-23 11:05:31.687   592   940 I free_storage_left: [43487232,25239552,24330240]
05-23 11:05:31.697   592   940 I free_storage_changed: 43487232
05-23 11:05:31.997   698   698 I gsm_service_state_change: [1,1,3,3]
05-23 11:05:32.107   592   670 I backup_data_changed: android
05-23 11:05:32.468   592   959 I dvm_lock_sample: [system_server,0,callActivityManagerForStrictMode,222,ThreadGroup.java,716,-,716,44]
05-23 11:05:32.958   592   923 I dvm_lock_sample: [system_server,1,Binder_9,11,ActivityManagerService.java,14419,BroadcastQueue.java,685,2]
05-23 11:05:33.048   592   952 I dvm_lock_sample: [system_server,0,callActivityManagerForStrictMode,801,ThreadGroup.java,716,-,716,100]
05-23 11:05:33.178   592   857 I dvm_lock_sample: [system_server,1,Binder_6,98,ActivityManagerService.java,14419,BroadcastQueue.java,685,19]
05-23 11:05:33.559   698   698 I gsm_service_state_change: [1,1,3,3]
05-23 11:05:33.809   592   922 I dvm_lock_sample: [system_server,1,Binder_8,224,ActivityManagerService.java,14419,BroadcastQueue.java,685,44]
05-23 11:05:33.809   592   832 I dvm_lock_sample: [system_server,1,Binder_5,226,ActivityManagerService.java,13693,BroadcastQueue.java,685,45]
05-23 11:05:34.019   673   673 I dvm_lock_sample: [com.android.systemui,1,main,520,AssetManager.java,418,-,418,100]
05-23 11:05:34.820   592   667 I wm_stack_created: [1,0,6,100]
05-23 11:05:34.820   592   667 I am_create_task: [0,2]
05-23 11:05:34.820   592   667 I am_create_activity: [0,1108604624,2,com.android.settings/com.sprd.settings.SprdUsbSettings,com.sprd.settings.APPLICATION_SPRD_USB_SETTINGS,NULL,NULL,278921216]
05-23 11:05:34.820   592   667 I wm_task_created: [2,1]
05-23 11:05:34.820   592   667 I wm_task_moved: [2,1,1]
05-23 11:05:34.820   592   667 I wm_home_stack_moved: 0
05-23 11:05:34.820   592   667 I am_pause_activity: [0,1108098592,com.alading.launcher/.MainActivity]
05-23 11:05:35.010   592   857 I am_fork_process_time: [0,Fork .media takes: 155ms]
05-23 11:05:35.010   592   857 I am_proc_start: [0,976,10025,android.process.media,broadcast,com.android.providers.media/.MtpReceiver]
05-23 11:05:35.340   592   607 I am_restart_activity: [0,1108604624,2,com.android.settings/com.sprd.settings.SprdUsbSettings]
05-23 11:05:35.380   592   757 I am_proc_bound: [0,976,android.process.media]
05-23 11:05:35.541   592   592 I notification_cancel: [com.android.phone,65640,NULL,0,0,64]
05-23 11:05:35.561   592   592 I notification_cancel: [com.android.phone,65741,NULL,0,0,64]
05-23 11:05:35.561   592   592 I notification_cancel: [com.android.phone,65851,NULL,0,0,64]
05-23 11:05:35.581   592   592 I notification_cancel: [com.android.phone,65641,NULL,0,0,64]
05-23 11:05:35.601   592   592 I notification_cancel: [com.android.phone,65742,NULL,0,0,64]
05-23 11:05:35.621   592   592 I notification_cancel: [com.android.phone,65852,NULL,0,0,64]
05-23 11:05:36.161   769   769 I am_on_create_time: [0,.SprdUsbSettings onCreate() takes: 710ms]
05-23 11:05:36.211   769   769 I am_on_resume_called: [0,com.sprd.settings.SprdUsbSettings]
05-23 11:05:36.211   769   769 I am_on_resume_time: [0,.SprdUsbSettings onResume() takes: 36ms]
05-23 11:05:36.331   592   592 I notification_cancel: [com.iflytek.inputmethod,0,NULL,0,0,64]
05-23 11:05:36.361   592   832 I am_create_service: [0,1109832912,.ImeAdapterService,10047,784]
05-23 11:05:36.371   592   924 I am_create_service: [0,1110355792,.ImeDecoderService,10047,784]
05-23 11:05:36.381   592   602 I am_create_service: [0,1109322936,.PluginService,10047,784]
05-23 11:05:37.302   592   592 I notification_cancel: [com.android.dialer,1,NULL,0,0,64]
05-23 11:05:38.213   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.213   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.213   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.213   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.223   592   757 I am_create_service: [0,1108441456,.MediaScannerService,10025,976]
05-23 11:05:38.223   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.233   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.243   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.243   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.243   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.243   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.243   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.253   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.253   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.253   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.253   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.263   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.263   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.263   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.263   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.263   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.263   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.263   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.263   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.273   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.273   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.273   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.273   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.273   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.283   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.283   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.283   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.283   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.283   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.283   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.283   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.283   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.293   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.293   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.293   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.293   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.293   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.293   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.293   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.293   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.303   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.303   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.303   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.303   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.303   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.303   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:38.363   592   757 I configuration_changed: 3
05-23 11:05:38.563   592   757 I am_relaunch_resume_activity: [0,1108604624,2,com.android.settings/com.sprd.settings.SprdUsbSettings]
05-23 11:05:38.704   769   769 I am_on_paused_called: [0,com.sprd.settings.SprdUsbSettings]
05-23 11:05:38.704   769   769 I am_on_pause_time: [0,.SprdUsbSettings onPause() takes: 9ms]
05-23 11:05:38.754   926   926 I am_on_create_time: [0,.MainActivity onCreate() takes: 6237ms]
05-23 11:05:38.754   926   926 I am_on_resume_called: [0,com.alading.launcher.MainActivity]
05-23 11:05:38.754   926   926 I am_on_resume_time: [0,.MainActivity onResume() takes: 0ms]
05-23 11:05:39.284   592   925 I am_create_service: [0,1109146336,.DownloadService,10025,976]
05-23 11:05:39.294   157   157 I sf_frame_dur: [com.android.settings/com.sprd.settings.SprdUsbSettings,0,0,0,1,0,0,0]
05-23 11:05:39.404   926   926 I am_on_paused_called: [0,com.alading.launcher.MainActivity]
05-23 11:05:39.404   926   926 I am_on_pause_time: [0,.MainActivity onPause() takes: 0ms]
05-23 11:05:39.414   592   922 I am_failed_to_pause: [0,1108098592,com.alading.launcher/.MainActivity,(none)]
05-23 11:05:39.554   769   769 I am_on_create_time: [0,.SprdUsbSettings onCreate() takes: 235ms]
05-23 11:05:39.594   769   769 I am_on_resume_called: [0,com.sprd.settings.SprdUsbSettings]
05-23 11:05:39.594   769   769 I am_on_resume_time: [0,.SprdUsbSettings onResume() takes: 25ms]
05-23 11:05:40.165   592   606 I am_activity_launch_time: [0,1108604624,com.android.settings/com.sprd.settings.SprdUsbSettings,4834,4834]
05-23 11:05:40.255   592   832 I boot_progress_enable_screen: 54008
05-23 11:05:40.505   592   757 I am_create_service: [0,1109177584,.StkAppService,1001,698]
05-23 11:05:40.686   592   924 I dvm_lock_sample: [system_server,1,Binder_A,144,ActivityManagerService.java,13288,BroadcastQueue.java,685,28]
05-23 11:05:40.786   592   603 I battery_status: [3,2,1,0,Li-ion]
05-23 11:05:40.796   592   924 I am_create_service: [0,1109417968,.MtpService,10025,976]
05-23 11:05:40.966   592   924 I am_finish_activity: [0,1108604624,2,com.android.settings/com.sprd.settings.SprdUsbSettings,app-request]
05-23 11:05:40.976   592   592 I notification_cancel: [android,17040573,NULL,-1,0,0]
05-23 11:05:40.976   592   924 I wm_home_stack_moved: 1
05-23 11:05:40.976   592   924 I wm_task_moved: [1,1,1]
05-23 11:05:40.976   592   924 I wm_home_stack_moved: 1
05-23 11:05:40.986   592   592 I notification_cancel: [android,17040581,NULL,-1,0,0]
05-23 11:05:40.986   592   924 I am_pause_activity: [0,1108604624,com.android.settings/com.sprd.settings.SprdUsbSettings]
05-23 11:05:41.016   769   769 I am_on_paused_called: [0,com.sprd.settings.SprdUsbSettings]
05-23 11:05:41.016   769   769 I am_on_pause_time: [0,.SprdUsbSettings onPause() takes: 2ms]
05-23 11:05:41.066   592   603 I am_relaunch_resume_activity: [0,1108098592,1,com.alading.launcher/.MainActivity]
05-23 11:05:41.106   157   157 I sf_frame_dur: [com.android.settings/com.sprd.settings.SprdUsbSettings,4,1,1,0,1,0,0]
05-23 11:05:41.216   592   923 I battery_status: [2,2,1,2,Li-ion]
05-23 11:05:41.626   592   611 I notification_enqueue: [android,17040573,NULL,-1,Notification(pri=0 contentView=android/0x1090067 vibrate=null sound=null defaults=0x0 flags=0x2 kind=[null])]
05-23 11:05:41.626   592   611 I notification_enqueue: [android,17040581,NULL,-1,Notification(pri=-1 contentView=android/0x1090067 vibrate=null sound=null defaults=0x0 flags=0x2 kind=[null])]
05-23 11:05:41.737   926   926 I am_on_create_time: [0,.MainActivity onCreate() takes: 575ms]
05-23 11:05:41.737   926   926 I am_on_resume_called: [0,com.alading.launcher.MainActivity]
05-23 11:05:41.737   926   926 I am_on_resume_time: [0,.MainActivity onResume() takes: 1ms]
05-23 11:05:42.677   592   603 I notification_cancel_all: [com.android.providers.downloads,0,0,64]
05-23 11:05:42.988   592   607 I am_destroy_activity: [0,1108604624,2,com.android.settings/com.sprd.settings.SprdUsbSettings,finish-imm]
05-23 11:05:43.308   592   925 I wm_task_removed: [2,removeTask]
05-23 11:05:43.308   592   925 I wm_stack_removed: 1
05-23 11:05:43.318   592   925 I wm_task_removed: [2,removeAppToken: last token]
05-23 11:05:43.598   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:43.618   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:43.628   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:43.628   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:43.638   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:43.638   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:43.638   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:43.648   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:43.648   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:43.648   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:45.380   592   608 I am_fork_process_time: [0,Fork .printspooler takes: 60ms]
05-23 11:05:45.460   592   608 I am_proc_start: [0,1080,10038,com.android.printspooler,service,com.android.printspooler/.PrintSpoolerService]
05-23 11:05:45.570   592   602 I dvm_lock_sample: [system_server,1,Binder_1,73,ActivityManagerService.java,5527,-,13445,14]
05-23 11:05:45.570   592   602 I am_proc_bound: [0,1080,com.android.printspooler]
05-23 11:05:45.610   592   602 I am_create_service: [0,1105114656,.PrintSpoolerService,10038,1080]
05-23 11:05:45.750   698   698 I gsm_service_state_change: [3,3,1,1]
05-23 11:05:47.062   592   592 I notification_cancel: [com.android.phone,65741,NULL,0,0,64]
05-23 11:05:47.292   592   922 I am_destroy_service: [0,1109146336,976]
05-23 11:05:46.403   592   670 I backup_data_changed: android
05-23 11:05:46.513   592   670 I backup_data_changed: android
05-23 11:05:47.194   592   670 I backup_data_changed: android
05-23 11:05:47.194   592   670 I backup_data_changed: android
05-23 11:05:47.204   592   670 I backup_data_changed: android
05-23 11:05:47.214   592   670 I backup_data_changed: android
05-23 11:05:47.344   698   698 I gsm_service_state_change: [1,1,0,0]
05-23 11:05:47.344   698   698 I gsm_rat_switched_new: [47155461,0,14]
05-23 11:05:47.524   698   710 I force_gc: Binder
05-23 11:05:47.574   592   667 I am_create_service: [0,1109160752,.ReadFDNService,1001,698]
05-23 11:05:47.924   592   658 I connectivity_state_changed: [0,13,2]
05-23 11:05:47.974   592   603 I dvm_lock_sample: [system_server,1,Binder_2,5,ActivityManagerService.java,10482,BroadcastQueue.java,685,1]
05-23 11:05:48.275   592   592 I notification_cancel: [com.android.phone,65741,NULL,0,0,64]
05-23 11:05:48.925   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:48.925   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:48.925   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:48.925   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:48.925   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:48.925   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.025   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.025   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.025   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.025   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.025   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.025   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.025   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.025   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.025   592   592 I notification_cancel: [android,5,CaptivePortal.Notification,0,0,0]
05-23 11:05:49.025   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.025   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.025   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.025   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.025   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.025   592   658 I connectivity_state_changed: [0,13,5]
05-23 11:05:49.035   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.035   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.045   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.045   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.055   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.065   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.085   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.085   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.085   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.396   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:05:49.466   592   651 I netstats_mobile_sample: [0,0,0,0,0,0,0,0,0,0,0,0,-1]
05-23 11:05:49.486   592   603 I am_fork_process_time: [0,Fork .mms takes: 23ms]
05-23 11:05:49.486   592   603 I am_proc_start: [0,1158,10016,com.android.mms,broadcast,com.android.mms/.transaction.MmsSystemEventReceiver]
05-23 11:05:49.496   592   651 I netstats_wifi_sample: [0,0,0,0,0,0,0,0,0,0,0,0,-1]
05-23 11:05:49.606   592   924 I am_proc_bound: [0,1158,com.android.mms]
05-23 11:05:49.706   592   592 I notification_cancel: [android,2,NULL,0,0,0]
05-23 11:05:49.736   592   832 I am_fork_process_time: [0,Fork .contacts takes: 22ms]
05-23 11:05:49.736   592   832 I am_proc_start: [0,1171,10015,com.android.contacts,service,com.android.contacts/com.sprd.contacts.account.USimAuthenticationService]
05-23 11:05:49.796   592   857 I am_proc_bound: [0,1171,com.android.contacts]
05-23 11:05:49.796   592   857 I am_create_service: [0,1105144992,.USimAuthenticationService,10015,1171]
05-23 11:05:50.717   592   670 I backup_data_changed: android
05-23 11:05:50.817   592   602 I am_destroy_service: [0,1105144992,1171]
05-23 11:05:51.258   698   779 I dvm_lock_sample: [com.android.phone,0,icc handler thread,62,RIL.java,2232,-,2244,12]
05-23 11:05:51.398   592   602 I am_destroy_service: [0,1105114656,1080]
05-23 11:05:51.608   157   157 I sf_frame_dur: [BootAnimation,14,556,39,4,0,0,0]
